race,linked_fate,linked_progress,linked_hurt,party_id,WEIGHT,AGE,Gender,party_reg,for_born,income_level,edu_level
Whites,1,2,-2,1,0.41328,36,2,Democrat,1,6,7
Blacks,1,1,1,1,1.37701,44,2,Democrat,1,4,6
Whites,1,-1,-1,4,0.40975,34,2,Decline to State,1,2,7
Latinx,2,2,2,4,0.13137,24,2,Democrat,1,3,7
Asians,2,1,1,1,0.65245,37,2,Decline to State,1,5,8
Whites,-1,-2,-2,1,1.31393,56,2,Decline to State,1,3,7
Whites,2,-2,-2,1,0.33695,35,2,Democrat,1,1,7
Whites,-2,-2,-2,3,0.3429,36,2,Democrat,1,1,7
Whites,-2,-2,-2,1,0.48501,31,2,Democrat,1,4,8
Whites,1,-1,-1,1,0.95007,71,2,Democrat,2,5,7
Whites,1,1,-1,1,2.1198,57,2,Democrat,1,1,8
Latinx,-2,-2,-2,2,0.42931,22,2,Democrat,1,1,5
Whites,-1,-2,-1,1,0.32678,31,2,Democrat,1,1,7
Latinx,2,1,1,1,0.36022,44,2,Democrat,1,6,8
Other,2,2,2,1,0.26745,24,1,Other,1,1,7
Latinx,-1,-2,-2,3,0.23142,62,2,Republican,2,4,7
Whites,1,1,1,1,0.42533,37,2,Democrat,1,5,8
Latinx,2,1,-1,2,4.35847,45,2,Democrat,2,3,5
Whites,1,-1,-1,1,0.47229,53,2,Democrat,1,5,7
Latinx,2,1,1,3,0.22455,55,2,Democrat,1,5,8
Whites,1,1,1,2,1.06906,67,2,Republican,1,3,7
Asians,2,2,2,1,0.46374,27,1,Democrat,1,4,7
Asians,1,1,1,3,0.33502,28,1,Other,2,2,7
Whites,-1,-2,-1,1,0.48283,58,2,Democrat,1,5,7
Latinx,2,1,1,3,0.34314,41,2,Democrat,1,5,7
Latinx,-2,-2,-2,1,0.64427,65,2,Democrat,2,2,4
Whites,1,1,2,4,0.47493,56,2,Other,1,4,7
Whites,1,-1,-1,1,0.32504,50,1,Democrat,1,6,8
Whites,2,2,-1,3,0.57185,28,1,Other,1,3,7
Whites,1,1,1,3,0.41972,52,1,Republican,1,5,7
Latinx,1,1,1,1,0.74439,22,2,Democrat,1,2,6
Latinx,2,1,1,1,0.75694,44,2,Democrat,1,2,5
Asians,2,1,1,1,0.54618,32,2,Democrat,2,5,8
Latinx,1,1,-2,1,0.98372,43,2,Democrat,1,3,6
Whites,2,-1,2,2,1.85123,58,2,Republican,1,1,6
Whites,2,1,1,4,0.93436,20,2,Decline to State,1,4,5
Whites,2,2,2,3,0.74385,18,2,Democrat,1,6,5
Whites,-2,-2,-2,1,0.46892,52,2,Democrat,1,4,7
Latinx,-1,-1,-1,1,1.7794,54,2,Decline to State,1,5,3
Whites,2,-2,-1,3,3.11919,26,2,Republican,1,4,3
Whites,1,-2,-2,3,0.38632,51,2,Decline to State,1,6,7
Latinx,2,-1,2,3,2.95481,30,2,Democrat,1,1,4
Blacks,2,2,2,4,0.51172,43,2,Decline to State,1,4,8
Asians,1,2,1,1,0.54618,31,2,Democrat,1,4,8
Whites,2,1,1,2,0.38173,37,2,Decline to State,1,5,7
Asians,-1,-2,-2,4,0.22909,22,1,Other,1,1,7
Whites,-1,-1,-1,3,0.30696,28,1,Decline to State,1,4,7
Whites,1,-1,-1,1,0.48132,66,2,Democrat,1,4,8
Whites,-1,-1,-1,2,0.44932,47,2,Decline to State,1,5,7
Whites,1,-1,-1,4,0.43998,47,1,Decline to State,1,5,8
Whites,1,1,1,3,2.6096,33,2,Republican,2,4,8
Latinx,1,-1,-1,3,0.3397,34,2,Other,1,1,8
Whites,2,-2,1,1,0.46295,57,2,Democrat,1,1,7
Whites,-1,-2,-2,1,1.16472,53,2,Democrat,2,5,4
Whites,NA,-2,-2,1,0.56189,32,2,Decline to State,1,5,8
Latinx,1,1,-1,1,1.00344,36,2,Other,1,4,5
Whites,1,1,1,1,2.14794,82,1,Democrat,1,2,6
Whites,1,-1,-2,3,0.43569,64,2,Decline to State,1,4,8
Whites,2,1,1,3,0.40067,46,2,Other,1,2,7
Latinx,1,1,2,2,2.06522,38,1,Decline to State,1,3,3
Whites,2,2,2,1,0.3865,23,1,Democrat,1,4,7
Whites,-1,-2,-2,1,0.29905,31,1,Democrat,1,3,7
Whites,1,-2,1,1,1.06755,34,2,Democrat,1,3,5
Other,2,2,-2,2,0.93045,27,2,Decline to State,1,4,6
Asians,-1,-1,-1,1,0.57516,25,2,Democrat,1,1,6
Blacks,2,2,2,4,1.36453,72,2,Democrat,1,2,8
Whites,-1,-1,1,2,0.50091,42,2,Republican,1,4,7
Asians,2,2,2,1,0.53291,32,1,Decline to State,2,5,8
Asians,2,-1,1,1,0.53291,34,1,Decline to State,2,5,8
Whites,2,1,1,2,0.84105,55,2,Republican,2,6,7
Whites,1,-2,-2,3,0.32105,45,2,Decline to State,1,4,8
Whites,1,-1,-1,4,0.49852,69,2,Democrat,1,4,4
Whites,1,-2,-2,3,0.75412,43,2,Republican,1,2,5
Whites,-1,-1,-1,3,0.48053,36,1,Republican,1,6,7
Whites,1,-1,-1,1,0.40615,38,1,Democrat,1,5,8
Whites,1,-1,1,2,0.74638,84,2,Republican,1,5,8
Latinx,-2,-2,-2,3,1.43568,31,1,Decline to State,1,3,6
Latinx,1,1,1,4,0.20694,32,1,Decline to State,1,4,7
Whites,-1,-2,-1,1,0.38041,30,1,Democrat,1,5,7
Whites,-2,-1,-2,1,0.15357,23,1,Democrat,1,2,7
Blacks,2,2,2,1,0.83432,55,2,Democrat,1,6,7
Whites,NA,NA,NA,1,0.32718,34,1,Democrat,2,1,8
Whites,1,-2,-2,2,0.55348,34,1,Republican,1,5,7
Whites,1,1,-1,1,0.40567,33,1,Democrat,1,4,8
Asians,2,2,2,1,3.50048,41,2,Democrat,2,4,5
Whites,-1,-2,-2,2,0.41328,35,2,Democrat,1,5,8
Whites,1,-1,-1,1,0.38041,31,1,Democrat,1,5,7
Whites,2,-1,2,3,0.17692,23,2,Republican,1,3,4
Whites,1,1,1,1,0.32443,36,1,Democrat,1,4,7
Blacks,2,2,2,1,0.18948,23,2,Democrat,1,2,7
Whites,NA,-1,-1,3,0.36217,44,1,Republican,1,4,8
Whites,-1,-2,-1,2,1.00643,45,1,Republican,1,6,7
Whites,-1,-2,-2,1,0.48501,31,2,Democrat,1,5,8
Other,NA,NA,NA,4,0.92602,39,1,Republican,1,5,7
Whites,-1,-2,-2,1,0.69212,20,2,Other,1,5,5
Latinx,-2,-2,-2,2,0.39403,45,1,Republican,1,5,5
Latinx,-2,-2,-2,1,1.89569,37,2,Democrat,1,5,3
Other,NA,NA,NA,3,4.58429,54,2,Other,1,NA,6
Whites,-1,-1,-1,1,0.80627,55,1,Decline to State,2,6,8
Whites,-2,-2,-2,3,0.88592,61,1,Decline to State,1,4,7
Whites,1,-2,-2,4,0.40082,34,2,Democrat,1,2,8
Latinx,2,2,-1,1,0.84177,29,1,Democrat,2,4,8
Whites,-2,-2,-2,3,0.54775,66,1,Decline to State,2,6,8
Latinx,2,2,1,1,0.49372,47,2,Democrat,1,5,7
Blacks,2,2,2,1,0.74511,52,2,Democrat,1,5,7
Asians,1,1,1,2,2.52816,30,1,Democrat,1,2,5
Whites,2,2,2,3,0.54667,35,1,Decline to State,1,5,8
Other,NA,NA,NA,3,0.90659,60,1,Decline to State,1,5,8
Latinx,-1,-2,-2,1,0.29154,35,1,Democrat,1,4,7
Whites,2,1,2,2,2.95291,40,1,Republican,1,5,4
Whites,2,2,2,2,0.73478,40,1,Republican,1,4,8
Whites,1,-1,-1,1,0.38041,33,1,Democrat,1,5,7
Whites,1,-1,1,2,0.5427,56,1,Decline to State,1,6,8
Blacks,2,2,2,1,4.55719,23,1,Democrat,1,1,3
Whites,1,2,1,1,1.05509,63,1,Democrat,1,6,6
Whites,-2,-2,-2,1,0.32783,76,1,Democrat,1,5,8
Whites,1,-1,-1,2,1.0303,71,1,Republican,1,NA,6
Whites,2,2,2,2,1.61248,33,1,Republican,1,4,3
Whites,2,-1,1,1,0.34838,80,2,Democrat,1,3,8
Whites,1,1,-2,3,0.40208,19,1,Republican,1,1,5
Whites,1,1,1,1,0.27138,59,1,Democrat,1,5,7
Latinx,1,1,1,2,0.93456,52,1,Republican,1,3,5
Latinx,2,1,2,1,0.17753,22,2,Democrat,1,2,7
Whites,1,-2,-1,1,0.89714,58,2,Democrat,1,4,5
Whites,-2,-1,-1,1,0.94855,55,2,Democrat,1,4,6
Whites,2,-1,1,1,0.25578,62,2,Democrat,1,3,7
Latinx,-1,-1,-1,3,0.41065,61,1,Decline to State,1,4,8
Whites,1,1,1,3,0.39004,56,1,Decline to State,1,6,7
Whites,2,2,2,4,0.46009,45,1,Republican,1,2,8
Whites,-1,-1,-1,4,0.71592,44,1,Decline to State,1,6,7
Whites,-1,-1,-1,3,0.38688,31,1,Decline to State,1,4,8
Whites,1,1,-1,2,2.16034,83,1,Republican,1,5,5
Whites,1,-2,-1,1,0.59166,74,1,Democrat,1,5,8
Whites,2,2,1,2,0.62058,78,1,Republican,1,6,8
Whites,-1,-2,-2,3,1.69621,76,2,Decline to State,1,3,8
Whites,-1,-2,-2,1,3.15944,26,1,Democrat,1,1,5
Latinx,2,2,2,3,1.56146,21,1,Decline to State,1,4,5
Latinx,-2,-2,-2,3,0.34854,20,2,Republican,1,1,5
Whites,2,1,2,2,3.32319,23,1,Republican,1,3,3
Asians,-1,-1,-1,3,0.50425,18,1,Decline to State,1,5,5
Whites,-1,-2,-2,1,0.45486,44,1,Democrat,1,5,6
Whites,2,1,1,2,0.23378,20,1,Republican,1,2,5
Whites,-1,1,1,3,5.9637,40,1,Decline to State,1,5,3
Whites,1,-1,-1,1,0.55415,63,1,Democrat,1,4,7
Whites,-2,-2,-2,1,0.43625,59,1,Democrat,2,6,7
Latinx,-2,-2,-2,1,0.75694,44,2,Democrat,1,1,5
Other,NA,NA,NA,3,2.54981,52,1,Democrat,2,6,8
Asians,1,1,1,1,0.53291,33,1,Other,2,5,8
Whites,2,-2,1,1,0.44878,72,2,Democrat,1,4,8
Whites,1,-1,1,4,0.67468,56,1,Democrat,1,4,5
Whites,-1,-2,-1,1,0.40538,63,2,Democrat,1,5,7
Whites,1,-1,-1,3,0.37039,60,1,Decline to State,1,6,8
Whites,1,1,-1,4,1.11571,44,1,Other,1,5,7
Whites,-1,-1,-1,1,0.71256,53,1,Democrat,1,5,8
Whites,1,1,1,3,0.46009,47,1,Republican,1,5,7
Whites,2,-1,1,3,0.63967,66,1,Decline to State,2,5,7
Asians,1,-1,-1,2,0.48965,53,1,Republican,2,5,7
Whites,-1,-1,-1,4,1.67967,43,1,Decline to State,1,6,7
Whites,1,-1,-1,2,0.5242,53,1,Republican,1,5,8
Whites,1,-1,-1,1,0.5427,58,1,Decline to State,1,5,8
Whites,1,2,-1,2,0.8621,72,2,Republican,1,5,8
Whites,-1,-1,-1,1,0.5958,70,1,Decline to State,1,6,8
Whites,2,-2,-1,3,0.30826,52,2,Decline to State,1,2,8
Latinx,1,1,1,3,0.34758,36,1,Democrat,1,3,8
Whites,1,-2,-2,3,0.78058,52,2,Decline to State,1,6,8
Latinx,1,1,-1,1,0.55011,46,1,Decline to State,1,3,5
Latinx,-1,1,-1,1,0.22772,34,1,Decline to State,1,4,8
Other,NA,NA,NA,1,0.53256,31,1,Democrat,1,6,8
Whites,1,-1,-1,3,0.46327,74,2,Democrat,1,5,7
Whites,2,2,2,2,1.49244,70,1,Republican,1,3,6
Whites,2,2,2,1,1.96518,54,1,Democrat,1,4,3
Whites,2,2,2,2,1.19993,77,1,Republican,1,4,8
Whites,2,-1,-1,1,0.6746,68,1,Democrat,1,5,7
Whites,2,-1,-1,1,0.53075,74,2,Democrat,1,4,8
Whites,-1,-1,-1,3,0.74037,71,2,Democrat,1,5,7
Asians,2,2,1,2,2.47945,66,1,Decline to State,2,2,8
Blacks,2,2,2,1,0.95322,52,2,Democrat,1,2,5
Whites,2,1,1,1,0.44031,68,1,Democrat,1,5,8
Whites,-1,-1,-1,2,6.21019,66,1,Republican,1,2,3
Whites,-1,1,-1,1,0.76683,85,2,Democrat,1,3,6
Other,-1,-2,-1,1,0.41465,23,2,Democrat,1,1,6
Whites,-2,-2,-2,1,0.43434,40,1,Democrat,1,6,8
Whites,2,2,2,1,1.08002,21,1,Other,1,4,3
Latinx,1,1,1,1,2.54389,42,2,Democrat,2,3,5
Latinx,-1,1,-2,3,0.57341,47,1,Decline to State,1,5,5
Whites,1,-2,-2,1,0.17678,30,2,Democrat,1,4,7
Whites,2,-1,-2,3,0.65135,72,2,Decline to State,1,5,7
Asians,1,2,2,1,3.24388,19,2,Democrat,1,2,3
Whites,-1,-2,-2,1,0.35996,35,2,Democrat,1,3,8
Whites,2,2,-2,1,0.43094,55,2,Democrat,1,6,8
Whites,1,1,1,1,0.50399,54,2,Decline to State,1,5,8
Asians,1,2,2,3,0.38066,20,1,Democrat,1,5,6
Whites,-1,-1,-1,3,0.73494,71,1,Decline to State,2,5,8
Whites,1,1,1,1,0.4921,48,1,Democrat,1,6,8
Other,2,1,-1,4,0.54472,33,2,Democrat,1,2,6
Whites,-2,-2,-2,3,2.95686,49,1,Decline to State,1,6,8
Whites,-2,-1,-1,2,1.92457,60,1,Republican,1,4,4
Whites,2,1,2,2,1.32737,60,2,Republican,1,4,4
Whites,1,1,1,3,0.85104,67,1,Decline to State,1,4,6
Whites,-2,-2,-2,3,1.23638,58,2,Republican,1,5,8
Latinx,2,2,2,4,2.31894,34,2,Democrat,2,6,7
Whites,2,2,2,3,0.57335,57,1,Other,1,6,8
Latinx,NA,NA,NA,3,0.76137,61,1,Decline to State,1,NA,8
Whites,1,1,-1,1,0.40615,39,1,Democrat,1,4,8
Latinx,2,-1,1,1,0.60699,25,2,Democrat,1,3,7
Whites,2,-1,2,3,1.06242,80,2,Other,1,5,6
Whites,1,-1,2,1,0.53075,76,2,Democrat,1,4,7
Whites,2,1,1,2,0.45556,75,1,Republican,1,4,8
Asians,1,1,-1,4,0.65854,37,2,Republican,1,5,8
Asians,2,2,2,4,0.42821,49,1,Decline to State,1,5,7
Whites,1,-1,-1,1,0.71256,50,1,Democrat,1,5,7
Latinx,2,2,2,1,1.50436,25,1,Democrat,1,2,6
Whites,1,1,-1,1,0.54785,75,1,Democrat,1,4,7
Whites,1,1,-1,2,1.13924,77,1,Republican,1,4,6
Whites,-1,-1,-1,1,0.47552,69,1,Democrat,1,4,7
Whites,-1,-2,-1,1,0.3491,32,2,Democrat,1,4,7
Whites,NA,2,2,2,1.19993,93,1,Republican,1,NA,7
Whites,-1,-2,-2,3,0.27482,31,1,Decline to State,1,5,8
Whites,2,1,2,2,2.38042,71,1,Republican,1,2,8
Whites,-2,-2,-2,3,0.49213,54,1,Other,1,6,8
Whites,-2,-2,-2,2,0.50441,62,1,Republican,1,5,8
Latinx,2,1,-2,2,0.17434,58,1,Republican,1,4,8
Asians,NA,NA,NA,1,0.46374,27,1,Democrat,1,1,8
Asians,1,1,2,1,0.45016,65,2,Other,2,6,7
Whites,1,1,-1,2,0.53051,55,1,Republican,1,6,8
Whites,1,-1,-2,1,0.18227,36,2,Democrat,1,6,8
Whites,-1,-2,1,1,0.54785,74,1,Democrat,1,5,8
Latinx,1,1,-1,2,0.25427,53,1,Republican,1,5,8
Latinx,2,-1,-1,1,0.74557,64,1,Democrat,1,5,7
Whites,-1,-2,-2,1,0.24506,26,2,Democrat,1,4,8
Whites,2,-1,1,3,0.73494,70,1,Decline to State,1,6,7
Latinx,1,1,1,4,0.46075,26,1,Democrat,1,4,8
Latinx,-1,-1,-1,3,0.38011,49,1,Decline to State,1,4,7
Latinx,1,2,2,3,0.89372,20,1,Decline to State,1,2,5
Latinx,1,-1,-1,3,3.06576,24,1,Democrat,1,2,3
Whites,2,2,2,1,0.3429,36,2,Democrat,2,3,8
Whites,1,1,-1,3,0.59166,80,1,Democrat,1,4,8
Whites,-1,-1,-1,3,0.63967,68,1,Decline to State,1,5,7
Whites,-2,-1,-2,3,0.11095,21,1,Decline to State,1,4,7
Whites,1,1,1,3,0.50391,30,1,Decline to State,2,4,8
Whites,2,2,2,3,0.5127,65,1,Republican,1,6,7
Latinx,1,1,-2,2,0.34252,56,2,Republican,1,NA,8
Whites,1,-1,1,3,1.85123,57,2,Republican,1,6,5
Whites,-1,-2,-2,1,1.4827,71,1,Decline to State,1,NA,8
Whites,1,NA,NA,4,5.24059,56,2,Other,1,1,3
Whites,1,-1,-1,1,0.30755,51,2,Democrat,1,6,7
Asians,-2,-2,-2,2,0.48146,21,2,Republican,2,5,6
Whites,-1,1,-1,1,0.42824,27,2,Decline to State,1,5,7
Blacks,2,2,2,1,2.35271,61,1,Democrat,1,5,8
Whites,1,1,1,2,0.90925,61,1,Republican,1,5,8
Whites,1,1,-2,3,1.03862,36,1,Democrat,1,5,7
Whites,2,1,2,2,0.33641,61,2,Republican,1,NA,8
Latinx,2,1,1,1,0.38907,32,2,Democrat,1,3,7
Whites,NA,NA,NA,3,0.56985,46,2,Decline to State,1,5,7
Blacks,-2,-2,-2,4,1.28066,45,1,Other,1,3,7
Whites,-1,-1,-1,3,1.19166,69,1,Decline to State,2,6,8
Latinx,-2,-2,-2,3,0.76168,30,1,Other,1,4,5
Whites,1,-1,-1,1,0.32443,38,1,Democrat,1,6,7
Whites,-1,-1,-1,1,0.66069,59,1,Democrat,1,2,7
Whites,-1,-2,-2,1,1.19166,65,1,Decline to State,1,6,7
Latinx,1,-1,-1,3,1.63577,33,1,Democrat,1,5,7
Whites,-1,-2,-2,1,0.34838,73,2,Democrat,1,5,8
Whites,1,1,1,2,0.62058,77,1,Republican,1,3,7
Whites,-1,1,-1,1,0.50186,61,2,Democrat,1,2,7
Asians,1,1,1,1,0.43622,44,1,Democrat,2,6,8
Latinx,2,1,1,3,0.07746,18,2,Decline to State,1,3,8
Whites,2,-1,1,1,0.58068,58,2,Democrat,1,4,8
Asians,1,2,1,4,1.42704,60,2,Decline to State,2,2,4
Whites,2,-1,-1,4,0.75948,68,2,Democrat,1,2,5
Latinx,2,2,1,1,0.28979,20,2,Democrat,1,1,6
Asians,-1,-1,-2,2,6.11147,36,1,Republican,1,4,5
Whites,1,1,1,1,0.64218,94,2,Democrat,2,5,8
Other,-2,-2,-2,2,0.75551,19,1,Republican,2,1,3
Latinx,1,-1,1,1,0.35667,26,1,Decline to State,1,5,8
Whites,1,-1,-1,3,0.40022,80,1,Decline to State,1,5,8
Whites,-1,-1,-1,1,0.48916,59,1,Democrat,1,6,7
Whites,1,-1,1,1,0.41749000000000003,66,2,Democrat,1,4,8
Whites,-1,-2,-2,1,0.75948,66,2,Democrat,1,4,5
Whites,1,-2,-2,1,0.53075,73,2,Democrat,1,2,8
Whites,2,-2,-1,1,0.24477,18,2,Democrat,1,1,5
Latinx,-2,-2,-2,4,0.10794,42,1,Other,1,5,8
Whites,-2,-2,-2,1,0.54785,78,1,Democrat,1,4,8
Whites,-1,1,-1,3,0.37039,63,1,Decline to State,1,2,7
Latinx,1,-1,-2,1,0.58733,58,2,Democrat,1,4,7
Whites,-2,-2,-2,1,0.29818,64,1,Democrat,1,5,8
Whites,-1,-1,-1,1,0.96917,67,1,Democrat,1,4,5
Whites,1,2,-1,2,0.46808,77,1,Republican,1,5,8
Whites,-2,-2,-2,3,0.65002,51,1,Decline to State,1,6,8
Whites,-2,-2,-2,1,0.7423,60,1,Democrat,1,5,7
Whites,1,-1,1,3,0.48188,43,1,Decline to State,1,5,8
Asians,2,2,2,1,1.52784,19,1,Democrat,1,2,5
Asians,1,1,1,3,0.45468,54,1,Decline to State,2,6,8
Whites,NA,-1,-1,1,0.47229,50,2,Democrat,2,5,8
Asians,1,1,1,4,2.73929,20,2,Other,1,NA,3
Whites,2,-1,-1,3,3.56328,59,1,Other,1,6,2
Whites,-1,-1,1,4,0.61353,67,2,Decline to State,1,4,7
Whites,-2,-2,-2,2,0.29932,43,1,Other,1,5,7
Whites,1,-1,-1,4,0.96332,58,1,Republican,1,5,6
Whites,1,-1,-1,1,3.93805,82,2,Decline to State,1,2,3
Whites,1,1,1,3,2.21047,75,2,Decline to State,1,4,7
Asians,2,2,2,2,0.89929,18,1,Democrat,1,6,3
Whites,-2,-1,-1,3,0.50441,60,1,Republican,1,5,8
Whites,1,1,-1,2,1.23638,55,2,Republican,1,4,7
Whites,1,1,1,2,2.7214,55,2,Republican,1,4,5
Whites,1,-1,-1,1,0.47935,62,1,Democrat,1,2,8
Whites,1,-1,-1,1,0.71256,54,1,Democrat,1,5,7
Whites,1,-1,1,3,0.3371,58,1,Decline to State,1,5,7
Latinx,-1,-2,-1,3,0.89722,19,1,Decline to State,1,1,3
Asians,2,2,2,1,0.43622,40,1,Democrat,1,4,8
Whites,2,2,2,3,0.90949,48,1,Decline to State,1,6,8
Whites,2,1,1,2,1.26652,71,2,Republican,1,4,6
Whites,1,1,-2,1,0.40829,61,2,Democrat,1,3,7
Whites,1,1,-1,1,0.46327,72,2,Democrat,1,4,8
Whites,1,1,1,2,2.27996,72,2,Republican,1,4,4
Whites,-1,1,1,1,1.38059,89,2,Democrat,2,5,8
Whites,1,-1,-1,2,0.79684,64,2,Republican,1,NA,7
Latinx,-1,-1,-1,1,1.21347,22,1,Democrat,1,3,5
Latinx,1,1,2,3,3.6024,73,1,Democrat,2,5,3
Whites,-1,-2,-2,4,0.5242,54,1,Republican,1,6,8
Whites,2,-1,1,1,0.49188,47,2,Democrat,1,5,7
Whites,1,1,1,1,0.38737,41,1,Democrat,1,5,7
Blacks,1,2,2,3,0.98515,69,1,Other,1,5,7
Blacks,2,1,2,1,2.14991,30,1,Democrat,1,4,8
Latinx,NA,NA,NA,2,0.26769,52,2,Republican,1,NA,8
Whites,-1,-1,-1,2,0.38861,42,1,Republican,1,6,7
Latinx,1,-1,-1,1,0.55606,60,2,Decline to State,1,5,5
Whites,1,-1,-1,4,0.6746,67,1,Democrat,1,4,8
Latinx,1,2,2,1,0.31997,34,1,Decline to State,2,2,8
Latinx,2,2,2,4,1.17519,55,2,Democrat,1,5,7
Whites,2,1,1,1,0.41269,36,1,Democrat,2,6,8
Whites,1,-1,1,3,0.5455,27,1,Decline to State,1,2,7
Whites,-2,-2,-2,2,0.48587,56,2,Republican,1,1,7
Latinx,1,1,1,1,0.44004,32,2,Decline to State,1,4,8
Asians,1,2,2,1,0.49676,43,2,Democrat,2,6,8
Whites,-1,-2,-2,3,0.61912,56,2,Other,1,3,5
Asians,-2,-2,-2,4,1.52547,40,2,Decline to State,2,4,7
Whites,-1,-1,-2,1,0.43862,61,2,Democrat,1,4,8
Whites,1,-1,1,1,0.43059,59,2,Democrat,1,5,6
Latinx,1,2,-1,4,0.19012,43,1,Republican,1,4,7
Latinx,1,2,1,4,1.12498,42,1,Democrat,1,2,5
Whites,-1,-1,-1,2,0.3742,58,1,Decline to State,1,4,7
Whites,2,-1,1,1,0.75475,38,2,Democrat,1,4,5
Latinx,-2,-2,-2,3,0.19408,60,1,Decline to State,1,5,8
Latinx,-1,1,-1,3,0.56376,26,2,Decline to State,1,2,7
Whites,1,1,-1,4,0.31278,32,2,Decline to State,1,4,7
Whites,1,-1,-1,3,0.43625,58,1,Democrat,1,5,8
Whites,1,-1,-1,4,0.95007,74,2,Democrat,1,2,7
Whites,1,-1,-1,1,0.7351,63,2,Decline to State,1,4,5
Latinx,2,2,1,1,0.31633,22,2,Democrat,1,3,6
Whites,-2,-2,-2,1,0.28063,58,2,Democrat,1,4,7
Latinx,-2,-2,-2,2,0.22772,31,1,Other,1,2,8
Whites,1,-1,1,3,1.06709,45,1,Decline to State,1,4,7
Blacks,1,1,-1,1,0.73577,54,1,Democrat,1,5,8
Whites,1,-1,-1,1,1.01901,56,2,Democrat,1,1,6
Whites,1,-1,2,1,1.16823,76,2,Democrat,1,1,5
Whites,1,-1,1,1,0.43625,58,1,Democrat,1,4,7
Asians,1,1,1,1,1.94406,65,1,Democrat,1,5,6
Whites,2,-2,-2,4,1.10916,34,1,Decline to State,1,5,6
Whites,1,-1,-2,3,3.06691,67,2,Decline to State,1,2,5
Whites,1,1,1,3,1.94473,66,1,Decline to State,1,1,3
Whites,1,1,1,1,0.96917,69,1,Democrat,1,4,6
Whites,1,-1,-1,3,0.44878,74,2,Democrat,1,3,8
Whites,-1,-2,-2,1,0.53075,78,2,Democrat,1,1,7
Whites,-1,-1,-1,4,0.30612,49,1,Democrat,1,6,8
Whites,-1,-1,-1,3,0.73494,76,1,Decline to State,1,2,7
Whites,NA,NA,NA,3,0.82893,51,1,Other,1,NA,6
Whites,-1,-1,-1,3,0.81527,61,1,Decline to State,1,5,5
Asians,2,1,2,4,0.39314,34,2,Democrat,1,2,7
Whites,-2,-2,-2,1,1.98905,78,1,Democrat,1,6,3
Whites,1,-2,1,3,0.64218,76,2,Democrat,1,4,8
Whites,1,-1,1,1,0.51838,52,1,Decline to State,1,5,8
Whites,1,1,1,1,0.83936,73,1,Democrat,1,5,7
Latinx,1,1,1,3,0.40274,52,1,Decline to State,1,6,7
Whites,-1,-1,-1,1,0.94855,57,2,Democrat,1,4,4
Latinx,1,1,2,1,0.32433,24,1,Other,1,1,6
Latinx,1,1,1,3,0.64313,36,1,Democrat,1,5,4
Other,-1,-1,-1,3,0.44078,64,2,Republican,1,5,7
Latinx,1,2,1,1,0.84399,21,2,Democrat,1,2,3
Whites,2,1,1,3,0.51338,35,1,Decline to State,1,6,7
Latinx,1,-1,-1,1,0.49479,67,2,Democrat,2,4,7
Latinx,-1,1,-1,1,0.45068,51,1,Democrat,1,6,7
Whites,1,-1,-1,3,0.61488,72,2,Other,1,6,7
Asians,2,2,2,1,0.22473,22,2,Democrat,1,1,6
Whites,1,NA,NA,2,0.84105,57,2,Republican,1,4,7
Whites,-1,-1,-2,1,1.3023,74,1,Democrat,1,2,4
Whites,2,1,2,2,0.69926,64,2,Republican,1,5,6
Whites,-1,-2,-2,1,0.53075,72,2,Democrat,1,4,8
Whites,2,-1,-1,1,1.0324,21,2,Democrat,1,2,6
Latinx,-1,-1,-1,1,0.63732,29,1,Democrat,1,5,7
Whites,-1,-2,-2,3,1.18136,51,2,Decline to State,1,5,5
Latinx,1,1,1,3,1.7006,20,1,Decline to State,1,2,5
Whites,1,-1,-1,1,3.30632,59,2,Democrat,1,2,4
Whites,-1,-2,-2,1,0.09686,24,2,Democrat,1,5,7
Latinx,-2,-2,-2,3,1.03441,71,1,Decline to State,2,6,8
Latinx,-1,1,-2,3,0.46258,45,2,Decline to State,1,4,5
Whites,NA,1,1,4,0.45374,55,2,Decline to State,NA,NA,7
Blacks,2,2,2,4,1.28404,47,1,Decline to State,1,4,8
Latinx,2,2,2,1,0.2762,20,2,Decline to State,1,4,6
Whites,2,1,1,2,2.26164,66,2,Republican,1,1,3
Asians,NA,NA,NA,1,0.55392,48,2,Democrat,1,6,8
Whites,1,1,-1,1,0.24477,20,2,Democrat,1,5,5
Whites,2,1,-1,1,2.45032,41,1,Democrat,1,6,3
Latinx,2,2,2,1,0.37749,48,2,Democrat,2,6,7
Asians,2,1,1,1,1.35797,70,1,Democrat,2,5,6
Whites,2,1,1,3,0.56625,29,2,Democrat,1,3,5
Other,NA,NA,NA,3,0.91187,78,2,Decline to State,1,4,8
Whites,1,1,-1,3,0.50441,63,1,Republican,1,4,8
Whites,1,-1,1,3,0.98148,72,1,Republican,1,5,8
Latinx,-2,-2,-2,3,0.70858,55,1,Other,2,4,6
Asians,1,1,-1,1,0.76381,48,2,Democrat,2,5,6
Blacks,NA,NA,NA,4,0.60371,30,2,Democrat,1,4,7
Whites,NA,NA,NA,2,1.89757,70,2,Republican,2,1,6
Whites,-1,-2,-2,1,1.31252,63,1,Decline to State,1,5,5
Whites,2,2,2,1,1.60747,61,2,Democrat,1,1,3
